DATUM,CDU/CSU,SPD,GRÜNE,FDP,LINKE,SONSTIGE,BUNDESTAGSWAHL,BEFRAGTE,AFD,INSTITUT
2011-02-02,36.0,22.0,21.0,5.0,9.0,7.0,False,2501.0,,FORSA
2011-02-03,36.0,25.0,19.0,5.0,8.0,7.0,False,1505.0,,DIMAP
2011-02-06,35.0,27.0,17.0,5.0,10.0,6.0,False,2790.0,,EMNID
2011-02-09,36.0,22.0,20.0,5.0,10.0,7.0,False,2507.0,,FORSA
2011-02-11,36.0,27.0,17.0,5.0,9.0,6.0,False,1257.0,,POLITBAROMETER
2011-02-13,34.0,25.0,19.0,6.0,10.0,6.0,False,2827.0,,EMNID
2011-02-14,35.0,26.0,19.0,5.0,9.0,6.0,False,1000.0,,DIMAP
2011-02-16,36.0,22.0,19.0,5.0,11.0,7.0,False,2504.0,,FORSA
2011-02-18,37.0,25.0,18.0,5.0,8.0,7.0,False,1000.0,,DIMAP
2011-02-18,34.0,26.0,19.0,5.0,10.0,6.0,False,1004.0,,GMS
2011-02-20,35.0,25.0,19.0,6.0,9.0,6.0,False,3265.0,,EMNID
2011-02-23,36.0,23.0,18.0,5.0,10.0,8.0,False,2501.0,,FORSA
2011-02-23,36.0,28.5,16.5,6.5,7.5,5.0,False,1803.0,,ALLENSBACH
2011-02-24,35.0,27.0,17.0,6.0,8.0,7.0,False,1900.0,,DIMAP
2011-02-25,36.0,29.0,15.0,5.0,9.0,6.0,False,1306.0,,POLITBAROMETER
2011-02-27,35.0,28.0,16.0,6.0,9.0,6.0,False,5152.0,,EMNID
2011-03-02,34.0,27.0,16.0,5.0,10.0,8.0,False,2503.0,,FORSA
2011-03-06,33.0,29.0,15.0,7.0,9.0,7.0,False,2827.0,,EMNID
2011-03-09,36.0,26.0,16.0,5.0,10.0,7.0,False,2501.0,,FORSA
2011-03-10,35.0,28.0,15.0,6.0,9.0,7.0,False,1503.0,,DIMAP
2011-03-13,35.0,28.0,15.0,6.0,10.0,6.0,False,3757.0,,EMNID
2011-03-16,36.5,29.0,15.0,6.5,8.0,5.0,False,1811.0,,ALLENSBACH
2011-03-16,36.0,26.0,15.0,6.0,10.0,7.0,False,2506.0,,FORSA
2011-03-16,36.0,26.0,18.0,5.0,9.0,6.0,False,1004.0,,FORSA
2011-03-18,35.0,28.0,20.0,5.0,7.0,5.0,False,1000.0,,DIMAP
2011-03-20,34.0,28.0,18.0,5.0,9.0,6.0,False,3723.0,,EMNID
2011-03-21,34.0,27.0,20.0,5.0,8.0,6.0,False,1003.0,,GMS
2011-03-23,33.0,25.0,20.0,5.0,9.0,8.0,False,2504.0,,FORSA
2011-03-24,35.0,27.0,21.0,5.0,7.0,5.0,False,1000.0,,DIMAP
2011-03-27,34.0,27.0,20.0,4.0,9.0,6.0,False,2793.0,,EMNID
2011-03-30,33.0,25.0,21.0,5.0,8.0,8.0,False,2503.0,,FORSA
2011-04-01,34.0,28.0,19.0,5.0,8.0,6.0,False,1283.0,,POLITBAROMETER
2011-04-03,33.0,26.0,23.0,5.0,8.0,5.0,False,2777.0,,EMNID
2011-04-06,30.0,23.0,28.0,3.0,9.0,7.0,False,2505.0,,FORSA
2011-04-07,33.0,27.0,23.0,5.0,7.0,5.0,False,1504.0,,DIMAP
2011-04-10,33.0,25.0,24.0,4.0,8.0,6.0,False,1862.0,,EMNID
2011-04-13,30.0,24.0,27.0,4.0,8.0,7.0,False,2501.0,,FORSA
2011-04-15,33.0,26.0,24.0,4.0,8.0,5.0,False,1000.0,,DIMAP
2011-04-15,34.0,27.0,23.0,4.0,7.0,5.0,False,1254.0,,POLITBAROMETER
2011-04-17,32.0,23.0,24.0,5.0,9.0,7.0,False,4193.0,,EMNID
2011-04-19,32.0,28.0,23.0,5.0,7.0,5.0,False,1740.0,,ALLENSBACH
2011-04-19,33.0,24.0,24.0,5.0,8.0,6.0,False,1002.0,,GMS
2011-04-19,31.0,23.0,28.0,3.0,8.0,7.0,False,2504.0,,FORSA
2011-04-24,33.0,25.0,23.0,4.0,8.0,7.0,False,3268.0,,EMNID
2011-04-27,31.0,22.0,27.0,4.0,9.0,7.0,False,2005.0,,FORSA
2011-05-01,34.0,24.0,24.0,4.0,8.0,6.0,False,1881.0,,EMNID
2011-05-04,31.0,21.0,28.0,4.0,8.0,8.0,False,2001.0,,FORSA
2011-05-05,35.0,26.0,23.0,4.0,7.0,5.0,False,1501.0,,DIMAP
2011-05-06,35.0,26.0,23.0,4.0,7.0,5.0,False,1325.0,,POLITBAROMETER
2011-05-08,33.0,24.0,23.0,5.0,9.0,6.0,False,2291.0,,EMNID
2011-05-11,31.0,22.0,26.0,4.0,9.0,8.0,False,2003.0,,FORSA
2011-05-13,33.0,26.0,22.0,5.0,8.0,6.0,False,1000.0,,DIMAP
2011-05-15,33.0,24.0,22.0,5.0,9.0,7.0,False,2770.0,,EMNID
2011-05-18,32.0,22.0,26.0,3.0,9.0,8.0,False,2501.0,,FORSA
2011-05-18,33.0,27.0,22.0,5.5,6.5,6.0,False,1789.0,,ALLENSBACH
2011-05-20,33.0,24.0,23.0,4.0,9.0,7.0,False,1001.0,,GMS
2011-05-22,33.0,26.0,23.0,4.0,8.0,6.0,False,1002.0,,DIMAP
2011-05-22,34.0,26.0,21.0,5.0,8.0,6.0,False,2319.0,,EMNID
2011-05-25,32.0,21.0,26.0,5.0,9.0,7.0,False,2502.0,,FORSA
2011-05-27,34.0,28.0,22.0,4.0,7.0,5.0,False,1228.0,,POLITBAROMETER
2011-05-29,34.0,26.0,21.0,6.0,8.0,5.0,False,2769.0,,EMNID
2011-05-31,30.0,24.0,26.0,4.0,8.0,8.0,False,2501.0,,FORSA
2011-06-05,33.0,25.0,23.0,5.0,8.0,6.0,False,2766.0,,EMNID
2011-06-08,30.0,22.0,27.0,5.0,8.0,8.0,False,2003.0,,FORSA
2011-06-09,33.0,25.0,24.0,5.0,8.0,5.0,False,1507.0,,DIMAP
2011-06-10,34.0,28.0,22.0,4.0,7.0,5.0,False,1332.0,,POLITBAROMETER
2011-06-12,34.0,26.0,22.0,4.0,8.0,6.0,False,3705.0,,EMNID
2011-06-15,31.0,23.0,26.0,4.0,9.0,7.0,False,2501.0,,FORSA
2011-06-19,32.0,25.0,23.0,5.0,9.0,6.0,False,2327.0,,EMNID
2011-06-21,33.0,24.0,23.0,5.0,8.0,7.0,False,1003.0,,GMS
2011-06-21,32.0,23.0,25.0,4.0,9.0,7.0,False,2008.0,,FORSA
2011-06-22,34.5,27.5,21.0,4.5,7.0,5.5,False,1757.0,,ALLENSBACH
2011-06-24,34.0,26.0,23.0,4.0,7.0,6.0,False,1001.0,,DIMAP
2011-06-26,32.0,26.0,22.0,6.0,8.0,6.0,False,2812.0,,EMNID
2011-06-29,32.0,23.0,24.0,5.0,9.0,7.0,False,2506.0,,FORSA
2011-07-03,34.0,26.0,21.0,5.0,8.0,6.0,False,1857.0,,EMNID
2011-07-06,33.0,23.0,23.0,5.0,9.0,7.0,False,2500.0,,FORSA
2011-07-07,32.0,26.0,23.0,5.0,8.0,6.0,False,1505.0,,DIMAP
2011-07-10,33.0,27.0,21.0,5.0,8.0,6.0,False,1857.0,,EMNID
2011-07-13,31.0,24.0,23.0,4.0,10.0,8.0,False,2504.0,,FORSA
2011-07-15,33.0,29.0,22.0,4.0,7.0,5.0,False,1273.0,,POLITBAROMETER
2011-07-17,32.0,27.0,21.0,5.0,9.0,6.0,False,1886.0,,EMNID
2011-07-20,32.0,24.0,23.0,4.0,9.0,8.0,False,2506.0,,FORSA
2011-07-20,34.0,27.0,20.0,5.5,7.5,6.0,False,1751.0,,ALLENSBACH
2011-07-21,32.0,26.0,22.0,5.0,8.0,7.0,False,1006.0,,GMS
2011-07-22,33.0,27.0,23.0,4.0,8.0,5.0,False,1001.0,,DIMAP
2011-07-24,33.0,27.0,22.0,4.0,9.0,5.0,False,3299.0,,EMNID
2011-07-27,33.0,25.0,22.0,3.0,10.0,7.0,False,2505.0,,FORSA
2011-07-31,33.0,28.0,22.0,4.0,8.0,5.0,False,3291.0,,EMNID
2011-08-03,32.0,26.0,22.0,3.0,10.0,7.0,False,2501.0,,FORSA
2011-08-04,32.0,28.0,23.0,4.0,8.0,5.0,False,1507.0,,DIMAP
2011-08-07,33.0,28.0,21.0,5.0,8.0,5.0,False,2363.0,,EMNID
2011-08-10,32.0,27.0,21.0,3.0,9.0,8.0,False,2502.0,,FORSA
2011-08-12,34.0,29.0,20.0,4.0,7.0,6.0,False,1280.0,,POLITBAROMETER
2011-08-14,33.0,27.0,21.0,4.0,9.0,6.0,False,2366.0,,EMNID
2011-08-16,33.0,29.0,20.0,4.5,7.5,6.0,False,1771.0,,ALLENSBACH
2011-08-17,32.0,26.0,21.0,4.0,9.0,8.0,False,2501.0,,FORSA
2011-08-19,34.0,27.0,21.0,5.0,7.0,6.0,False,1001.0,,DIMAP
2011-08-21,31.0,29.0,20.0,5.0,8.0,7.0,False,2814.0,,EMNID
2011-08-24,32.0,26.0,21.0,5.0,8.0,8.0,False,2500.0,,FORSA
2011-08-25,34.0,27.0,21.0,5.0,7.0,6.0,False,1004.0,,GMS
2011-08-28,32.0,28.0,20.0,5.0,8.0,7.0,False,1873.0,,EMNID
2011-08-31,33.0,25.0,21.0,5.0,9.0,7.0,False,2500.0,,FORSA
2011-09-01,35.0,28.0,20.0,4.0,7.0,4.0,False,1502.0,,DIMAP
2011-09-04,32.0,28.0,21.0,4.0,8.0,7.0,False,2854.0,,EMNID
2011-09-07,32.0,27.0,19.0,4.0,9.0,9.0,False,2501.0,,FORSA
2011-09-09,35.0,30.0,18.0,3.0,7.0,7.0,False,1000.0,,DIMAP
2011-09-09,34.0,30.0,20.0,4.0,6.0,6.0,False,1287.0,,POLITBAROMETER
2011-09-11,33.0,30.0,19.0,4.0,8.0,6.0,False,2844.0,,EMNID
2011-09-14,31.0,29.0,19.0,4.0,9.0,8.0,False,2500.0,,FORSA
2011-09-16,33.0,30.0,19.0,5.0,7.0,6.0,False,1001.0,,DIMAP
2011-09-18,32.0,30.0,19.0,4.0,8.0,7.0,False,2808.0,,EMNID
2011-09-21,31.0,28.0,20.0,3.0,9.0,9.0,False,2505.0,,FORSA
2011-09-21,33.0,29.0,20.0,4.0,7.0,7.0,False,1003.0,,GMS
2011-09-21,33.5,28.5,19.0,5.0,8.0,6.0,False,1802.0,,ALLENSBACH
2011-09-23,34.0,30.0,18.0,4.0,6.0,4.0,False,1229.0,,POLITBAROMETER
2011-09-25,33.0,30.0,18.0,4.0,8.0,7.0,False,2803.0,,EMNID
2011-09-26,34.0,30.0,18.0,4.0,6.0,4.0,False,1031.0,,DIMAP
2011-09-28,31.0,29.0,19.0,2.0,7.0,5.0,False,2501.0,,FORSA
2011-10-02,32.0,28.0,17.0,4.0,7.0,5.0,False,2806.0,,EMNID
2011-10-05,31.0,28.0,17.0,3.0,7.0,6.0,False,2502.0,,FORSA
2011-10-06,32.0,30.0,17.0,3.0,6.0,4.0,False,1503.0,,DIMAP
2011-10-09,32.0,28.0,17.0,3.0,7.0,4.0,False,3257.0,,EMNID
2011-10-12,31.0,27.0,17.0,4.0,8.0,5.0,False,2003.0,,FORSA
2011-10-14,34.0,30.0,16.0,4.0,6.0,4.0,False,1255.0,,POLITBAROMETER
2011-10-16,32.0,28.0,16.0,4.0,7.0,4.0,False,2350.0,,EMNID
2011-10-19,31.0,26.0,16.0,3.0,8.0,6.0,False,2502.0,,FORSA
2011-10-19,31.0,30.5,17.5,4.5,7.5,3.5,False,1869.0,,ALLENSBACH
2011-10-23,32.0,28.0,16.0,3.0,7.0,4.0,False,1888.0,,EMNID
2011-10-24,33.0,29.0,17.0,4.0,6.0,4.0,False,1004.0,,GMS
2011-10-26,31.0,27.0,16.0,3.0,8.0,5.0,False,2504.0,,FORSA
2011-10-28,33.0,32.0,14.0,3.0,7.0,4.0,False,1001.0,,DIMAP
2011-10-28,34.0,31.0,16.0,4.0,6.0,3.0,False,1226.0,,POLITBAROMETER
2011-10-30,30.0,28.0,17.0,3.0,8.0,4.0,False,2325.0,,EMNID
2011-11-02,32.0,28.0,16.0,3.0,8.0,4.0,False,2501.0,,FORSA
2011-11-03,34.0,31.0,15.0,4.0,6.0,3.0,False,1502.0,,DIMAP
2011-11-06,32.0,29.0,15.0,4.0,8.0,4.0,False,2363.0,,EMNID
2011-11-09,33.0,28.0,15.0,3.0,8.0,5.0,False,2501.0,,FORSA
2011-11-11,34.0,30.0,17.0,4.0,7.0,3.0,False,1278.0,,POLITBAROMETER
2011-11-13,33.0,30.0,15.0,4.0,8.0,3.0,False,2351.0,,EMNID
2011-11-16,32.0,30.0,17.0,4.5,8.0,4.0,False,1774.0,,ALLENSBACH
2011-11-16,34.0,26.0,15.0,2.0,9.0,5.0,False,2503.0,,FORSA
2011-11-20,33.0,30.0,16.0,3.0,8.0,3.0,False,3254.0,,EMNID
2011-11-23,36.0,26.0,14.0,3.0,8.0,5.0,False,2505.0,,FORSA
2011-11-24,34.0,28.0,17.0,3.0,8.0,4.0,False,1002.0,,GMS
2011-11-25,35.0,30.0,16.0,4.0,6.0,4.0,False,1276.0,,POLITBAROMETER
2011-11-25,35.0,30.0,14.0,3.0,7.0,4.0,False,1000.0,,DIMAP
2011-11-27,34.0,29.0,15.0,3.0,8.0,4.0,False,2324.0,,EMNID
2011-11-30,35.0,25.0,16.0,3.0,9.0,5.0,False,2506.0,,FORSA
2011-12-01,35.0,30.0,16.0,3.0,7.0,3.0,False,1514.0,,DIMAP
2011-12-04,34.0,28.0,15.0,3.0,8.0,5.0,False,3255.0,,EMNID
2011-12-07,35.0,26.0,16.0,3.0,9.0,5.0,False,2501.0,,FORSA
2011-12-11,35.0,30.0,14.0,3.0,7.0,4.0,False,3635.0,,EMNID
2011-12-13,34.0,30.0,15.0,3.0,7.0,5.0,False,1004.0,,GMS
2011-12-13,34.0,30.0,16.0,4.0,7.0,4.0,False,1889.0,,ALLENSBACH
2011-12-14,35.0,28.0,14.0,3.0,8.0,5.0,False,2502.0,,FORSA
2011-12-16,34.0,31.0,17.0,4.0,6.0,4.0,False,1232.0,,POLITBAROMETER
2011-12-18,34.0,30.0,15.0,3.0,7.0,4.0,False,3203.0,,EMNID
2011-12-21,35.0,28.0,14.0,2.0,7.0,5.0,False,2500.0,,FORSA
2011-12-23,36.0,30.0,16.0,3.0,6.0,3.0,False,1000.0,,DIMAP
2011-12-25,35.0,30.0,15.0,3.0,7.0,3.0,False,2728.0,,EMNID
2011-12-28,35.0,28.0,14.0,3.0,8.0,5.0,False,2503.0,,FORSA
2012-01-04,35.0,27.0,14.0,3.0,8.0,5.0,False,2003.0,,FORSA
2012-01-05,35.0,30.0,16.0,2.0,6.0,5.0,False,1500.0,,DIMAP
2012-01-08,35.0,29.0,16.0,3.0,7.0,3.0,False,1855.0,,EMNID
2012-01-11,36.0,26.0,16.0,2.0,7.0,5.0,False,2501.0,,FORSA
2012-01-13,36.0,31.0,15.0,4.0,6.0,4.0,False,1359.0,,POLITBAROMETER
2012-01-15,35.0,29.0,16.0,3.0,7.0,3.0,False,1856.0,,EMNID
2012-01-18,35.0,27.0,15.0,3.0,7.0,5.0,False,2500.0,,FORSA
2012-01-19,36.0,29.0,15.0,3.0,7.0,4.0,False,1000.0,,DIMAP
2012-01-22,35.0,29.0,15.0,3.0,7.0,4.0,False,2787.0,,EMNID
2012-01-25,36.0,27.0,15.0,3.0,7.0,5.0,False,2500.0,,FORSA
2012-01-25,35.0,29.0,16.5,4.0,7.0,4.5,False,1904.0,,ALLENSBACH
2012-01-26,36.0,29.0,15.0,3.0,7.0,4.0,False,1003.0,,GMS
2012-01-27,36.0,30.0,16.0,3.0,7.0,3.0,False,1262.0,,POLITBAROMETER
2012-01-29,34.0,29.0,15.0,3.0,7.0,4.0,False,2795.0,,EMNID
2012-02-01,36.0,27.0,15.0,3.0,8.0,4.0,False,2502.0,,FORSA
2012-02-02,36.0,29.0,15.0,3.0,7.0,4.0,False,1501.0,,DIMAP
2012-02-05,35.0,28.0,14.0,3.0,7.0,5.0,False,3237.0,,EMNID
2012-02-08,38.0,27.0,13.0,3.0,8.0,4.0,False,2500.0,,FORSA
2012-02-10,37.0,29.0,14.0,3.0,7.0,4.0,False,1272.0,,POLITBAROMETER
2012-02-12,36.0,27.0,14.0,3.0,8.0,5.0,False,2804.0,,EMNID
2012-02-15,38.0,26.0,13.0,2.0,9.0,5.0,False,2503.0,,FORSA
2012-02-17,36.0,29.0,16.0,3.0,7.0,3.0,False,1000.0,,DIMAP
2012-02-19,35.0,28.0,14.0,3.0,7.0,4.0,False,2760.0,,EMNID
2012-02-22,38.0,25.0,15.0,2.0,8.0,4.0,False,2503.0,,FORSA
2012-02-22,36.0,28.0,15.5,4.5,7.5,3.5,False,1761.0,,ALLENSBACH
2012-02-23,38.0,26.0,15.0,3.0,7.0,4.0,False,1001.0,,GMS
2012-02-26,35.0,27.0,15.0,3.0,8.0,3.0,False,2336.0,,EMNID
2012-02-29,38.0,26.0,14.0,3.0,8.0,4.0,False,2502.0,,FORSA
2012-03-01,37.0,28.0,14.0,3.0,7.0,4.0,False,1504.0,,DIMAP
2012-03-04,35.0,28.0,14.0,3.0,7.0,4.0,False,2312.0,,EMNID
2012-03-07,37.0,26.0,15.0,3.0,8.0,4.0,False,2506.0,,FORSA
2012-03-09,36.0,30.0,14.0,3.0,7.0,4.0,False,1246.0,,POLITBAROMETER
2012-03-11,36.0,28.0,14.0,3.0,7.0,4.0,False,2770.0,,EMNID
2012-03-14,36.0,26.0,15.0,3.0,9.0,4.0,False,2506.0,,FORSA
2012-03-16,37.0,30.0,13.0,3.0,7.0,4.0,False,1000.0,,DIMAP
2012-03-18,35.0,27.0,14.0,4.0,8.0,4.0,False,2736.0,,EMNID
2012-03-21,36.0,26.0,15.0,3.0,9.0,5.0,False,2504.0,,FORSA
2012-03-21,35.0,30.0,16.0,3.5,7.0,3.5,False,1613.0,,ALLENSBACH
2012-03-22,37.0,27.0,14.0,4.0,8.0,4.0,False,1004.0,,GMS
2012-03-25,35.0,28.0,15.0,4.0,7.0,4.0,False,2774.0,,EMNID
2012-03-27,36.0,29.0,15.0,4.0,7.0,3.0,False,2099.0,,INSA
2012-03-28,36.0,26.0,14.0,4.0,9.0,4.0,False,2503.0,,FORSA
2012-03-30,36.0,29.0,14.0,3.0,7.0,3.0,False,1271.0,,POLITBAROMETER
2012-04-01,35.0,25.0,13.0,3.0,9.0,3.0,False,2503.0,,FORSA
2012-04-01,36.0,27.0,13.0,4.0,7.0,4.0,False,1845.0,,EMNID
2012-04-03,36.0,29.0,14.0,4.0,6.0,3.0,False,2085.0,,INSA
2012-04-04,35.0,27.0,14.0,3.0,7.0,4.0,False,1505.0,,DIMAP
2012-04-08,36.0,26.0,13.0,4.0,7.0,4.0,False,2804.0,,EMNID
2012-04-09,36.0,24.0,11.0,5.0,8.0,3.0,False,2007.0,,FORSA
2012-04-11,35.0,28.0,13.0,4.0,7.0,4.0,False,2100.0,,INSA
2012-04-13,35.0,27.0,14.0,3.0,6.0,4.0,False,1000.0,,DIMAP
2012-04-15,35.0,26.0,12.0,4.0,7.0,4.0,False,1871.0,,EMNID
2012-04-16,36.0,27.0,13.0,4.0,7.0,4.0,False,2075.0,,INSA
2012-04-18,34.5,28.0,14.0,3.5,7.0,3.0,False,1597.0,,ALLENSBACH
2012-04-18,35.0,25.0,12.0,5.0,7.0,3.0,False,2001.0,,FORSA
2012-04-22,34.0,27.0,13.0,4.0,7.0,3.0,False,2768.0,,EMNID
2012-04-23,35.0,26.0,13.0,5.0,6.0,3.0,False,1004.0,,GMS
2012-04-23,35.0,26.0,15.0,4.0,6.0,4.0,False,2097.0,,INSA
2012-04-25,35.0,24.0,12.0,5.0,7.0,4.0,False,2505.0,,FORSA
2012-04-27,35.0,29.0,14.0,3.0,6.0,4.0,False,1254.0,,POLITBAROMETER
2012-04-29,35.0,26.0,13.0,5.0,7.0,3.0,False,2742.0,,EMNID
2012-05-01,36.0,27.0,13.0,4.0,7.0,4.0,False,2098.0,,INSA
2012-05-02,36.0,25.0,12.0,4.0,8.0,4.0,False,2510.0,,FORSA
2012-05-03,34.0,28.0,14.0,4.0,6.0,3.0,False,1504.0,,DIMAP
2012-05-06,34.0,27.0,13.0,5.0,7.0,3.0,False,3195.0,,EMNID
2012-05-09,36.0,26.0,13.0,4.0,7.0,3.0,False,2001.0,,FORSA
2012-05-09,35.0,27.0,15.0,5.0,6.0,4.0,False,2015.0,,INSA
2012-05-12,34.0,27.0,13.0,4.0,7.0,4.0,False,3684.0,,EMNID
2012-05-15,35.0,26.0,13.0,5.0,6.0,3.0,False,2501.0,,FORSA
2012-05-15,34.0,29.0,14.0,5.0,6.0,3.0,False,2031.0,,INSA
2012-05-16,35.0,30.0,13.0,4.0,5.0,4.0,False,1053.0,,POLITBAROMETER
2012-05-18,33.0,30.0,13.0,5.0,5.0,3.0,False,1000.0,,DIMAP
2012-05-20,35.0,27.0,12.0,5.0,6.0,4.0,False,2287.0,,EMNID
2012-05-22,33.0,32.0,14.0,4.0,6.0,3.0,False,2013.0,,INSA
2012-05-23,33.0,27.0,13.0,6.0,6.0,3.0,False,1003.0,,GMS
2012-05-23,31.0,27.0,13.0,6.0,6.0,4.0,False,2002.0,,FORSA
2012-05-23,35.5,30.0,14.0,4.5,5.5,3.5,False,1608.0,,ALLENSBACH
2012-05-24,32.0,30.0,12.0,6.0,6.0,3.0,False,2248.0,,EMNID
2012-05-25,36.0,31.0,14.0,4.0,5.0,3.0,False,1312.0,,POLITBAROMETER
2012-05-25,33.0,29.0,13.0,5.0,6.0,3.0,False,1000.0,,DIMAP
2012-05-29,33.0,31.0,14.0,5.0,5.0,4.0,False,2027.0,,INSA
2012-05-30,32.0,27.0,13.0,5.0,6.0,5.0,False,2500.0,,FORSA
2012-06-03,33.0,29.0,12.0,5.0,6.0,4.0,False,2297.0,,EMNID
2012-06-05,33.0,27.0,14.0,4.0,6.0,5.0,False,2000.0,,FORSA
2012-06-05,34.0,32.0,14.0,5.0,4.0,4.0,False,2019.0,,INSA
2012-06-06,34.0,30.0,13.0,5.0,5.0,4.0,False,1501.0,,DIMAP
2012-06-10,32.0,30.0,13.0,5.0,6.0,4.0,False,2308.0,,EMNID
2012-06-12,35.0,31.0,13.0,5.0,5.0,4.0,False,1999.0,,INSA
2012-06-13,32.0,27.0,14.0,5.0,7.0,5.0,False,2504.0,,FORSA
2012-06-15,34.0,32.0,13.0,5.0,5.0,4.0,False,1232.0,,POLITBAROMETER
2012-06-17,33.0,29.0,12.0,6.0,7.0,4.0,False,3167.0,,EMNID
2012-06-19,35.0,31.0,14.0,5.0,5.0,3.0,False,2023.0,,INSA
2012-06-20,33.0,27.0,13.0,5.0,7.0,5.0,False,2501.0,,FORSA
2012-06-20,34.0,28.0,15.5,5.5,5.0,4.5,False,1617.0,,ALLENSBACH
2012-06-22,34.0,28.0,13.0,6.0,5.0,4.0,False,1004.0,,GMS
2012-06-22,34.0,31.0,14.0,4.0,6.0,3.0,False,1000.0,,DIMAP
2012-06-24,34.0,30.0,13.0,5.0,6.0,3.0,False,2740.0,,EMNID
2012-06-25,34.0,31.0,14.0,5.0,6.0,4.0,False,1987.0,,INSA
2012-06-27,34.0,27.0,13.0,4.0,7.0,5.0,False,2501.0,,FORSA
2012-07-01,34.0,31.0,13.0,5.0,6.0,3.0,False,2261.0,,EMNID
2012-07-03,35.0,29.0,14.0,4.0,5.0,3.0,False,2021.0,,INSA
2012-07-04,36.0,27.0,12.0,3.0,7.0,6.0,False,2506.0,,FORSA
2012-07-05,35.0,30.0,14.0,4.0,7.0,3.0,False,1504.0,,DIMAP
2012-07-08,34.0,29.0,14.0,5.0,6.0,3.0,False,3256.0,,EMNID
2012-07-10,35.0,28.0,14.0,4.0,6.0,,False,2041.0,,INSA
2012-07-11,36.0,26.0,13.0,4.0,7.0,5.0,False,2503.0,,FORSA
2012-07-13,36.0,30.0,13.0,4.0,6.0,4.0,False,1255.0,,POLITBAROMETER
2012-07-15,34.0,29.0,13.0,5.0,7.0,3.0,False,2305.0,,EMNID
2012-07-17,36.0,29.0,14.0,4.0,6.0,2.0,False,2020.0,,INSA
2012-07-18,36.0,26.0,13.0,4.0,6.0,5.0,False,2501.0,,FORSA
2012-07-18,36.0,27.0,14.0,6.0,6.0,4.5,False,1615.0,,ALLENSBACH
2012-07-20,35.0,30.0,14.0,4.0,6.0,3.0,False,1000.0,,DIMAP
2012-07-22,35.0,29.0,13.0,5.0,6.0,4.0,False,2310.0,,EMNID
2012-07-24,35.0,29.0,13.0,4.0,6.0,3.0,False,1005.0,,GMS
2012-07-24,35.0,30.0,15.0,5.0,6.0,2.0,False,2037.0,,INSA
2012-07-25,36.0,27.0,12.0,4.0,7.0,5.0,False,2502.0,,FORSA
2012-07-29,36.0,29.0,12.0,4.0,7.0,4.0,False,2333.0,,EMNID
2012-08-01,36.0,27.0,12.0,5.0,6.0,5.0,False,2501.0,,FORSA
2012-08-01,36.0,28.0,13.0,5.0,6.0,4.0,False,1504.0,,DIMAP
2012-08-02,35.0,31.0,15.0,4.0,6.0,2.0,False,2020.0,,INSA
2012-08-05,36.0,29.0,13.0,5.0,7.0,3.0,False,1847.0,,EMNID
2012-08-07,36.0,30.0,13.0,5.0,6.0,2.0,False,2046.0,,INSA
2012-08-08,36.0,26.0,13.0,5.0,6.0,5.0,False,2503.0,,FORSA
2012-08-12,36.0,28.0,14.0,4.0,7.0,3.0,False,1873.0,,EMNID
2012-08-14,35.0,30.0,14.0,4.0,6.0,3.0,False,2031.0,,INSA
2012-08-15,36.0,26.0,13.0,4.0,7.0,5.0,False,2501.0,,FORSA
2012-08-17,36.0,29.0,13.0,5.0,6.0,4.0,False,1000.0,,DIMAP
2012-08-19,35.0,29.0,13.0,5.0,7.0,3.0,False,2816.0,,EMNID
2012-08-21,36.0,28.0,15.0,4.0,6.0,3.0,False,2034.0,,INSA
2012-08-22,35.0,28.0,15.0,5.5,6.0,4.0,False,1642.0,,ALLENSBACH
2012-08-22,36.0,27.0,13.0,5.0,8.0,4.0,False,2503.0,,FORSA
2012-08-23,36.0,28.0,13.0,5.0,6.0,3.0,False,1003.0,,GMS
2012-08-24,37.0,29.0,12.0,5.0,6.0,5.0,False,1154.0,,POLITBAROMETER
2012-08-26,36.0,28.0,14.0,4.0,7.0,4.0,False,2792.0,,EMNID
2012-08-28,35.0,29.0,15.0,4.0,6.0,3.0,False,2020.0,,INSA
2012-08-29,39.0,26.0,12.0,5.0,7.0,4.0,False,2506.0,,FORSA
2012-09-02,36.0,28.0,13.0,5.0,7.0,4.0,False,2311.0,,EMNID
2012-09-04,36.0,29.0,14.0,4.0,6.0,3.0,False,2014.0,,INSA
2012-09-05,39.0,26.0,13.0,4.0,7.0,4.0,False,2505.0,,FORSA
2012-09-06,37.0,30.0,13.0,4.0,6.0,4.0,False,1503.0,,DIMAP
2012-09-09,36.0,28.0,14.0,4.0,7.0,4.0,False,1840.0,,EMNID
2012-09-11,37.0,28.0,14.0,4.0,6.0,3.0,False,2029.0,,INSA
2012-09-12,39.0,26.0,13.0,4.0,8.0,4.0,False,2502.0,,FORSA
2012-09-14,36.0,30.0,13.0,4.0,6.0,5.0,False,1198.0,,POLITBAROMETER
2012-09-16,38.0,26.0,14.0,4.0,7.0,4.0,False,2288.0,,EMNID
2012-09-19,38.0,26.0,12.0,5.0,8.0,5.0,False,2502.0,,FORSA
2012-09-20,36.0,29.0,13.0,4.0,7.0,4.0,False,2039.0,,INSA
2012-09-21,38.0,26.0,13.0,5.0,6.0,4.0,False,1004.0,,GMS
2012-09-23,37.0,27.0,13.0,5.0,8.0,4.0,False,1834.0,,EMNID
